Age,Income,Coapplicant_Income,Dependents,Employ_Status,Debt,PrevLDefault,CIBIL_Score,Loan_Approval
42,106464,73659,5,Self-employed,84402,1,462,1
31,53283,27293,2,Unemployed,45794,1,491,1
59,79451,8566,4,Employed,26355,0,579,1
21,43634,84211,3,Self-employed,16021,0,556,1
70,72477,21328,3,Unemployed,6864,1,489,0
26,62686,69016,1,Self-employed,84309,1,431,0
65,51786,64768,4,Employed,47514,0,536,1
75,90563,61485,1,Unemployed,90207,1,427,0
74,135672,58108,2,Self-employed,53705,1,449,0
74,95306,12628,2,Employed,97083,1,440,0
30,56500,28882,5,Self-employed,1191,0,578,1
31,137296,21042,1,Self-employed,31943,1,457,0
54,74345,4194,3,Self-employed,63208,1,413,1
51,123537,15082,3,Self-employed,36978,0,555,0
67,139389,59322,1,Unemployed,12519,0,625,0
76,125792,20165,2,Employed,46647,1,495,0
49,93630,61133,4,Self-employed,33529,1,416,1
39,44032,69453,3,Self-employed,42872,0,551,0
53,43455,64565,2,Unemployed,86924,0,544,1
42,147778,76719,3,Employed,92259,1,435,1
57,61409,46470,1,Self-employed,99237,1,429,1
57,56975,3770,0,Self-employed,5275,0,628,0
48,36263,6981,2,Unemployed,92730,0,557,0
56,144335,94621,1,Self-employed,97095,0,583,0
52,106248,78654,3,Unemployed,21694,1,438,0
78,111363,18099,3,Self-employed,25300,1,472,1
34,120089,5654,4,Unemployed,48535,0,564,1
55,141974,76933,0,Self-employed,34736,0,602,1
42,120572,38254,1,Self-employed,8665,1,459,0
34,41891,85841,4,Self-employed,33543,1,475,1
21,45449,36618,4,Self-employed,69170,0,522,0
21,67362,328,1,Unemployed,84748,0,577,1
60,121130,64723,0,Unemployed,65555,0,652,0
66,138331,15488,3,Self-employed,31349,1,462,0
21,40445,75812,2,Self-employed,73263,1,470,1
69,132938,70386,1,Employed,23222,1,508,1
22,78416,29227,4,Employed,72705,1,450,1
44,60788,69617,3,Self-employed,96664,0,554,1
47,73392,78475,5,Unemployed,27181,0,605,0
44,64693,29734,0,Self-employed,6224,0,631,1
54,131924,52778,0,Employed,79412,0,575,1
41,134489,42047,0,Unemployed,58961,0,648,1
32,148404,20519,4,Employed,52671,0,560,0
76,128262,18349,1,Self-employed,76321,0,600,0
45,97905,41025,3,Self-employed,81271,1,423,1
33,114993,23914,4,Unemployed,99755,1,426,0
54,111749,32271,0,Unemployed,64967,1,479,1
69,47875,81355,3,Self-employed,15970,0,572,0
50,55733,83506,3,Employed,6516,0,628,0
48,27356,85319,3,Unemployed,80730,0,565,0
40,42401,52511,2,Self-employed,43052,1,476,0
64,119575,99049,4,Unemployed,26379,0,614,1
40,103855,15294,4,Employed,69584,0,598,1
45,119726,27810,0,Self-employed,99194,0,614,1
66,89581,8932,5,Employed,26364,1,472,0
46,62172,52781,0,Self-employed,43947,1,496,1
62,114353,19320,3,Employed,32126,0,586,1
24,37266,66547,3,Unemployed,40978,0,548,1
49,127415,98273,4,Self-employed,4997,1,497,0
51,84232,37867,1,Self-employed,55530,0,634,0
73,126816,25123,1,Employed,47161,0,616,0
62,59556,54191,4,Self-employed,38768,0,544,1
68,21365,83809,0,Unemployed,19163,1,516,1
42,140747,10054,3,Self-employed,44865,1,422,1
56,50982,63439,2,Unemployed,13435,0,610,0
44,62727,2321,4,Employed,61275,0,527,0
25,21245,98608,2,Unemployed,61092,1,480,1
72,80507,76633,1,Unemployed,78905,0,609,0
34,124338,58886,3,Self-employed,8786,0,623,0
33,103729,19245,5,Employed,38985,1,452,0
48,49593,99176,2,Self-employed,48372,1,434,0
54,116459,97663,3,Employed,92768,1,449,1
58,126850,53,1,Self-employed,52941,0,621,0
27,139581,32494,5,Employed,7748,0,605,0
27,62812,52160,4,Employed,55209,1,468,0
60,73661,36652,0,Employed,84107,0,576,0
27,30156,70843,2,Unemployed,3196,0,601,1
32,71589,96308,3,Employed,70006,0,563,1
80,40763,16083,5,Self-employed,34327,1,461,0
77,131580,31100,4,Unemployed,21369,1,439,0
68,87185,68269,3,Self-employed,74542,0,605,0
37,46307,46411,1,Self-employed,75914,1,433,0
51,109520,41792,1,Employed,19779,0,596,0
67,113425,22946,4,Unemployed,97714,0,522,0
22,103485,77621,1,Self-employed,6826,1,522,1
54,75480,62433,0,Self-employed,62937,1,458,0
38,105347,99158,2,Self-employed,2372,0,604,1
78,147480,14202,2,Employed,18763,0,609,1
21,133445,73057,3,Self-employed,48647,1,445,0
24,17783,95990,4,Employed,99852,1,431,1
80,90142,12165,0,Employed,71715,0,625,1
21,139507,38243,0,Employed,50011,0,619,1
53,85907,42062,2,Unemployed,4976,0,609,1
71,50016,72718,4,Self-employed,50803,0,606,1
62,115870,17940,3,Employed,28404,0,590,1
55,63449,50072,0,Unemployed,20315,1,513,0
57,102794,56196,2,Unemployed,43613,0,559,1
37,84205,5077,3,Employed,22643,0,583,1
39,32820,9669,0,Unemployed,51055,0,636,1
41,121944,41319,2,Self-employed,40091,0,636,0
78,93036,78417,0,Employed,66337,0,578,1
76,79901,95277,3,Self-employed,13898,1,504,0
60,16439,19335,4,Employed,32557,0,555,1
42,52986,56166,1,Employed,49459,0,596,0
68,79408,11420,2,Employed,78700,1,461,0
78,73494,84626,5,Employed,89862,0,548,1
31,143041,7105,2,Unemployed,63231,0,554,1
21,145999,42091,3,Employed,84392,1,439,0
29,82093,35825,5,Employed,68913,0,542,1
67,63571,51784,3,Unemployed,75249,1,410,0
52,55005,15844,1,Unemployed,24370,1,444,0
69,99547,51503,1,Employed,76498,1,488,0
34,37081,13493,3,Unemployed,92798,1,405,0
66,32152,69182,3,Employed,30924,0,548,0
58,114399,43759,3,Unemployed,81963,1,443,1
61,48112,32153,2,Employed,31663,1,468,0
56,104408,43728,4,Employed,47742,1,434,0
43,93621,22432,2,Employed,40423,1,480,1
80,118322,86410,4,Self-employed,38630,1,473,0
40,78658,63101,3,Unemployed,33573,1,487,1
55,55407,80692,0,Self-employed,22956,1,464,1
44,38953,1057,2,Employed,48495,1,494,1
42,137237,56735,1,Self-employed,12731,1,504,0
57,80521,13976,1,Unemployed,37277,1,475,0
27,118226,65414,1,Unemployed,74679,0,593,0
50,24266,2004,2,Employed,21268,0,580,1
71,121403,98817,3,Employed,7592,1,482,0
56,35145,69661,2,Unemployed,5999,1,474,1
73,27169,44017,0,Self-employed,62538,0,579,0
23,126431,23950,5,Self-employed,86118,1,404,1
37,68718,84930,0,Unemployed,24604,0,596,0
66,95068,7890,2,Self-employed,59414,0,601,0
74,42353,6705,0,Self-employed,89416,0,564,0
67,40067,86153,2,Self-employed,40917,1,438,1
54,69110,76216,1,Employed,45594,1,464,1
65,86498,79626,0,Employed,51087,1,464,0
44,60497,72024,3,Self-employed,89148,1,420,0
68,88812,90695,1,Employed,91172,0,611,1
78,71431,50631,4,Unemployed,83429,0,585,1
55,148594,1452,3,Self-employed,66241,1,444,1
64,105449,25457,5,Self-employed,65914,1,412,0
43,81564,35271,3,Unemployed,28490,0,615,1
38,146037,90569,0,Unemployed,24360,0,590,0
31,129807,7054,5,Self-employed,65607,1,391,1
70,56102,59522,5,Employed,35503,1,460,0
36,143222,31708,0,Employed,29659,1,461,1
63,84773,51433,5,Unemployed,8880,0,598,1
72,39987,65557,2,Self-employed,91029,0,616,1
41,74960,10833,1,Self-employed,95005,0,620,1
30,135721,70090,3,Unemployed,61744,0,568,1
23,83546,67948,1,Employed,27604,0,573,0
55,56492,58531,4,Employed,59771,0,571,1
77,128036,21265,2,Unemployed,51175,1,466,1
30,75060,37803,4,Employed,93134,0,568,1
51,86686,6686,2,Self-employed,42757,0,612,0
24,72005,47594,2,Self-employed,64452,1,471,1
40,35722,95569,5,Self-employed,30940,1,423,0
76,73280,33269,0,Employed,19547,1,481,1
48,76131,35993,3,Self-employed,91143,0,603,1
59,74384,90838,2,Employed,13642,1,502,0
74,78555,41806,5,Unemployed,91137,1,422,1
33,36854,54724,4,Employed,46907,1,425,0
27,104747,66557,5,Employed,39441,0,558,0
59,16509,71431,2,Employed,16095,1,472,1
64,129793,16007,3,Self-employed,11155,1,430,0
42,51645,73394,1,Employed,25552,1,519,1
24,70273,15227,4,Unemployed,79773,0,548,1
22,114561,17913,2,Unemployed,2423,0,589,0
27,101120,16476,1,Unemployed,38193,0,596,0
49,26036,44860,2,Employed,37533,0,585,0
38,74112,26794,4,Self-employed,91256,0,575,0
45,98710,67674,5,Unemployed,82599,1,403,1
32,19768,70173,2,Employed,93598,0,575,1
59,58286,18938,2,Employed,31008,0,626,0
61,135638,40398,4,Employed,1644,1,430,1
28,53106,9213,1,Unemployed,58793,1,483,1
23,54612,9860,3,Employed,23066,1,454,1
31,85499,89010,5,Self-employed,71691,1,458,1
72,42409,98078,4,Self-employed,56486,0,565,0
68,89608,13524,5,Self-employed,97856,1,437,0
36,128464,37569,5,Self-employed,17880,1,422,1
23,57043,4764,1,Unemployed,2603,1,465,0
27,122826,95792,4,Unemployed,99449,0,545,0
56,97728,78787,2,Employed,22348,1,463,0
73,109603,11798,2,Self-employed,90563,1,413,1
58,24242,59606,4,Self-employed,72581,0,585,1
73,110476,82644,4,Self-employed,51164,1,484,1
38,124520,91656,0,Self-employed,99850,1,468,0
23,100713,62348,4,Unemployed,35278,1,477,1
31,97329,22525,0,Employed,34169,1,468,1
62,96447,78950,4,Employed,49490,1,439,0
66,128879,45383,5,Unemployed,34682,1,458,1
21,32797,78590,2,Employed,55899,1,427,1
50,135082,57871,2,Unemployed,74055,0,616,0
78,32254,65106,1,Unemployed,99904,1,441,0
42,26977,57721,0,Self-employed,9314,1,458,0
67,91486,62045,3,Employed,33303,1,461,1
64,84039,32880,2,Self-employed,69307,0,550,1
35,22210,75617,0,Self-employed,31588,1,448,1
27,109365,88635,0,Employed,43604,1,451,0
54,50387,52061,2,Unemployed,66559,0,606,0
43,58825,73476,2,Self-employed,57173,0,602,1
43,26029,55832,3,Self-employed,77040,1,472,1
24,49371,28568,1,Employed,60660,0,624,0
46,110943,26556,2,Employed,29064,0,586,0
23,51573,60929,4,Unemployed,72874,0,599,0
60,16740,31464,0,Self-employed,65731,0,576,0
50,90822,58237,4,Employed,92216,0,594,1
66,54428,5227,2,Unemployed,19219,0,603,0
49,111659,93039,4,Employed,26313,0,612,1
67,59795,68890,2,Employed,66376,1,431,1
62,146906,65519,3,Unemployed,40505,0,603,1
67,53057,42983,2,Unemployed,5652,1,478,0
48,89454,82106,5,Employed,37192,1,411,0
50,125493,82347,2,Self-employed,54921,1,434,0
72,139544,87556,0,Employed,57421,1,463,0
78,53191,8017,0,Self-employed,81130,0,560,1
30,127577,75602,5,Unemployed,18574,1,417,0
24,54770,89278,3,Unemployed,83043,1,437,0
78,116470,45655,4,Unemployed,9874,1,453,1
79,67630,28234,5,Unemployed,95815,0,531,0
25,52081,92477,5,Unemployed,45310,0,580,1
40,35388,85545,4,Self-employed,23257,1,447,1
32,70718,77630,2,Unemployed,82616,1,423,1
60,77113,49853,2,Unemployed,36368,1,438,1
76,117185,41560,1,Unemployed,34530,1,465,1
60,135261,96848,0,Unemployed,73211,1,452,1
52,109365,89066,4,Self-employed,20422,0,600,1
28,107343,40150,0,Employed,43980,1,522,1
54,77560,50585,0,Unemployed,57431,1,515,0
70,92710,53720,0,Employed,70840,0,628,0
59,54371,52078,1,Employed,88407,0,601,0
74,34469,30816,4,Self-employed,6773,1,413,0
54,42845,90322,1,Self-employed,79776,0,571,1
64,71290,65947,2,Unemployed,29889,0,570,0
63,111587,86685,2,Employed,25485,1,507,1
74,118761,40986,0,Employed,40244,0,592,0
63,19491,89994,0,Unemployed,92116,1,499,0
39,115632,53485,2,Employed,31702,1,471,0
63,30878,62140,3,Employed,16050,1,443,1
25,145547,59793,4,Self-employed,87100,1,472,0
25,59442,22491,2,Employed,51908,0,554,1
71,55214,13269,2,Self-employed,22831,0,576,1
35,127756,38446,3,Unemployed,43044,0,554,0
39,97046,78037,1,Employed,51542,1,484,0
46,111051,66636,1,Employed,64039,1,452,0
74,17102,23564,2,Self-employed,77741,0,560,1
50,78232,25708,5,Self-employed,55817,1,450,0
59,132746,15778,2,Self-employed,91070,1,483,1
39,125187,76288,3,Self-employed,48593,0,618,1
32,29671,87093,1,Unemployed,67690,1,503,0
39,67917,61450,4,Employed,91553,1,420,0
55,114073,78230,2,Unemployed,10862,0,631,1
48,65689,10012,4,Unemployed,11443,1,486,1
51,32915,19378,1,Employed,26873,1,494,1
72,130864,90322,4,Employed,28510,0,606,0
49,33776,48714,5,Unemployed,85506,0,544,1
51,58146,97905,3,Employed,73402,1,430,0
32,100071,55279,0,Employed,44789,1,482,1
65,47535,69370,1,Employed,3702,1,494,1
46,86856,29923,3,Self-employed,90570,1,442,0
67,32347,95186,3,Unemployed,7040,0,622,1
23,115465,56897,5,Self-employed,90656,1,454,0
75,62239,10639,3,Unemployed,53625,0,601,0
26,114611,37688,3,Self-employed,28567,0,610,1
30,75977,82663,1,Self-employed,82281,0,592,0
34,148038,67240,1,Self-employed,32860,0,628,0
38,64659,50894,4,Self-employed,20465,1,422,1
27,91659,79006,0,Self-employed,87966,0,634,0
21,125664,63478,4,Self-employed,67957,0,573,0
57,98540,15686,3,Unemployed,63687,1,414,0
78,123920,35352,2,Employed,77125,0,558,1
41,128265,17104,4,Self-employed,61741,0,538,0
74,86583,35283,0,Unemployed,73984,1,476,1
79,138266,28295,5,Self-employed,43310,1,422,1
22,131308,9663,0,Employed,50371,0,630,0
25,63070,85079,0,Employed,6801,1,513,0
26,110684,96718,5,Unemployed,54038,1,446,0
52,143747,3022,0,Employed,61686,1,442,1
45,42127,71825,3,Employed,58656,1,437,0
40,37990,28861,5,Self-employed,22544,0,586,0
61,118374,35248,0,Unemployed,49135,1,502,0
45,148554,83731,5,Employed,91393,1,433,0
22,144670,85596,4,Unemployed,21440,0,576,0
75,27593,76291,0,Employed,42080,1,452,1
63,58071,48601,4,Self-employed,98848,0,532,1
61,22015,58541,3,Employed,26510,1,431,0
41,80992,29747,2,Employed,55278,1,476,0
75,46940,31085,4,Self-employed,93711,0,555,0
26,114206,63360,3,Unemployed,98912,1,418,0
59,50156,21637,0,Employed,7077,1,482,1
21,137080,33794,4,Self-employed,57658,0,586,0
50,116168,73948,4,Unemployed,73596,0,591,1
54,30949,16263,3,Self-employed,83832,1,473,1
50,114894,20084,1,Unemployed,12240,1,464,0
75,120801,56216,4,Employed,60905,1,461,1
28,146128,58558,1,Unemployed,13156,0,604,1
54,108142,87448,4,Self-employed,26341,1,490,1
44,46839,30819,3,Employed,39330,1,466,1
75,53399,17707,1,Employed,56156,0,609,0
69,131969,68138,2,Unemployed,75623,1,443,0
43,16854,880,0,Self-employed,3934,0,621,1
32,56007,15581,2,Self-employed,52708,1,494,0
60,23736,26626,1,Employed,81787,1,451,0
53,74355,80030,3,Self-employed,34022,1,467,0
61,147549,29116,3,Employed,98594,1,401,0
78,27403,31209,0,Unemployed,79330,1,485,0
34,60151,80036,3,Employed,53324,1,436,1
64,112525,843,1,Unemployed,91545,1,452,0
24,78772,766,0,Self-employed,71828,1,457,0
74,86644,82455,2,Unemployed,10678,1,496,0
79,16907,65407,1,Self-employed,87434,1,474,0
78,50885,70663,2,Employed,84226,0,561,1
73,100419,42606,1,Employed,65311,0,576,1
37,88590,51785,3,Employed,16618,0,629,1
23,134552,24374,5,Unemployed,33771,0,556,1
67,105026,29322,3,Self-employed,32094,0,611,0
68,106753,91701,1,Self-employed,4055,1,521,1
54,30460,70756,3,Self-employed,95552,1,395,0
30,103639,20977,3,Unemployed,97339,0,596,0
75,72879,96975,1,Unemployed,58231,0,616,0
37,103483,42412,2,Self-employed,87467,0,618,0
38,124601,67139,5,Employed,57061,0,533,0
48,42809,40608,1,Employed,49686,1,493,1
60,119841,6102,4,Unemployed,74012,0,586,1
25,19098,10759,3,Employed,39110,0,600,1
41,105060,78797,1,Employed,53691,0,580,1
39,95498,38988,1,Employed,95489,0,551,0
52,40964,64206,3,Self-employed,84871,1,474,1
69,117035,49824,2,Employed,98839,1,489,0
22,49234,71994,3,Employed,7269,0,634,1
52,141431,18707,1,Self-employed,83390,1,465,0
51,93768,14407,0,Self-employed,37744,0,599,0
77,101337,28745,1,Unemployed,82888,0,558,1
39,55216,51678,1,Unemployed,17961,1,453,0
35,51680,26387,4,Unemployed,30341,1,430,0
66,148066,47512,2,Unemployed,18810,1,495,1
27,125796,49972,4,Self-employed,84940,1,438,0
56,59178,25867,5,Unemployed,97417,1,414,1
56,84530,8954,0,Self-employed,9574,0,588,1
61,114167,38991,3,Employed,71808,1,463,1
35,144818,42211,1,Employed,82853,1,490,0
64,112998,23566,1,Self-employed,67901,1,430,0
59,144436,12876,4,Self-employed,43130,1,449,0
34,123905,68751,5,Employed,67733,1,464,1
76,110321,40261,4,Self-employed,3302,1,479,0
56,30416,24231,2,Unemployed,12320,0,587,1
24,130667,75329,2,Self-employed,82494,1,463,1
39,106065,62990,2,Self-employed,59758,1,480,0
55,17501,79085,2,Self-employed,48923,1,420,1
30,71582,46332,0,Employed,96812,1,499,0
23,27315,69839,5,Employed,84853,0,509,0
51,65212,16702,4,Unemployed,5512,0,595,0
79,116919,460,4,Employed,24158,0,588,0
52,18204,70225,3,Unemployed,63542,0,587,0
25,53689,79460,1,Employed,51341,0,603,1
32,126979,54482,0,Unemployed,53164,0,635,1
77,29659,69911,3,Employed,91960,1,442,1
62,41504,12771,2,Employed,68628,1,475,0
59,58753,96016,2,Self-employed,69311,0,588,0
23,44872,79483,5,Employed,30847,1,400,0
76,40528,69584,4,Employed,62620,0,586,1
68,43289,39508,1,Employed,86609,0,618,0
49,146534,48815,1,Employed,41128,1,506,1
44,17154,23199,1,Employed,26315,1,506,1
73,128549,18569,3,Unemployed,19514,0,612,0
67,135938,38824,4,Self-employed,43720,1,420,0
79,31033,8970,4,Employed,23993,0,543,1
52,63083,61780,0,Self-employed,23615,0,639,0
27,62983,26322,0,Self-employed,74710,0,636,1
37,79939,27141,0,Employed,5837,0,609,0
79,40963,31213,4,Employed,9204,0,618,0
27,145736,25973,5,Unemployed,19584,1,464,1
44,85711,67819,4,Employed,22771,1,429,0
33,128237,66181,1,Employed,33208,1,509,1
37,128422,72763,1,Self-employed,30594,1,495,0
76,64505,30366,4,Unemployed,57901,0,553,1
56,140707,72144,5,Unemployed,77894,1,404,1
57,149243,45780,1,Self-employed,11922,1,493,0
21,128674,11218,4,Self-employed,11014,1,447,1
75,104262,90926,4,Self-employed,57625,1,443,0
48,99495,33395,4,Unemployed,88797,1,467,0
59,113906,31766,4,Unemployed,98753,0,564,0
80,16364,37554,1,Self-employed,83198,0,625,1
69,113063,36930,3,Employed,35161,1,474,1
35,29702,57845,2,Employed,74339,1,478,0
48,15809,93864,4,Unemployed,74089,0,597,0
35,80082,57540,5,Unemployed,53457,0,593,1
34,15716,828,5,Employed,54694,1,440,0
29,103877,65950,3,Employed,59103,0,583,0
79,55629,64278,1,Self-employed,55992,0,638,1
70,143250,41289,0,Employed,11881,0,641,0
77,63807,44730,4,Employed,60547,1,431,1
21,93299,14740,5,Employed,16016,0,536,0
36,50657,98329,5,Self-employed,57470,0,575,1
40,105024,47718,0,Unemployed,59736,0,624,0
51,136413,49091,1,Self-employed,76755,0,576,0
47,146309,74098,5,Unemployed,27841,1,441,1
34,130676,10118,3,Employed,70564,1,419,0
49,37556,35611,4,Employed,27987,0,550,1
73,57185,41005,4,Self-employed,31650,1,479,0
65,88217,15706,3,Self-employed,38364,0,586,1
39,146653,25180,1,Self-employed,2613,0,604,1
41,144163,3177,1,Unemployed,82582,1,442,1
50,67800,22437,3,Unemployed,57205,0,564,1
31,50304,96621,5,Employed,63458,1,416,0
35,32192,84055,5,Self-employed,86677,1,400,0
32,148168,82974,5,Employed,72786,0,532,1
61,20737,12891,2,Employed,98748,1,472,1
49,84171,63653,5,Self-employed,48251,0,544,1
58,26902,31387,4,Employed,6365,0,596,0
21,127171,11923,5,Employed,94857,0,528,0
31,109885,25237,1,Employed,78166,0,603,0
46,109866,50266,4,Employed,67515,0,602,0
34,51899,38931,0,Self-employed,559,0,615,1
54,43970,43832,0,Employed,80867,0,627,1
50,61375,58645,5,Unemployed,78456,1,394,1
51,64481,85656,4,Self-employed,32617,1,452,0
54,30635,16648,0,Unemployed,19825,0,599,0
72,27093,57105,5,Employed,47862,1,413,0
62,141201,19482,4,Self-employed,66929,1,425,1
53,84545,39980,1,Employed,51388,0,639,1
79,91405,84170,3,Unemployed,43223,0,559,0
56,99236,70929,5,Unemployed,36910,0,545,1
65,126229,66353,3,Employed,11739,1,440,0
33,143101,30855,0,Employed,44266,0,595,0
46,83011,60172,0,Self-employed,28683,1,467,1
69,48421,53367,5,Employed,18610,1,424,0
63,93297,47630,5,Unemployed,95144,1,404,1
62,91365,94368,4,Self-employed,32694,1,451,0
55,73122,97412,1,Self-employed,44006,0,643,1
76,133441,201,0,Unemployed,3899,1,461,1
26,106101,27876,1,Employed,73264,1,489,1
41,110607,98387,3,Employed,25336,0,590,0
56,145166,29331,4,Employed,90194,0,583,0
71,140481,85612,5,Unemployed,91334,0,532,1
53,147319,5348,0,Employed,23089,0,645,1
28,60925,66302,2,Employed,3467,1,455,0
70,148103,46601,2,Self-employed,62493,0,589,0
37,98341,45343,2,Self-employed,17926,1,475,0
53,82275,91330,2,Self-employed,58148,1,441,1
48,114301,48082,0,Self-employed,65255,0,603,0
51,47310,93240,3,Employed,43828,0,601,0
38,40696,41120,1,Employed,86091,1,439,1
23,24400,54305,2,Self-employed,75968,0,612,0
68,27505,18199,4,Employed,52696,0,577,0
49,66691,63958,0,Self-employed,58329,1,519,0
23,106738,95879,4,Self-employed,33615,1,483,1
34,104672,88460,0,Self-employed,15161,0,651,1
74,93262,45996,2,Unemployed,66065,1,418,1
50,21796,60433,3,Self-employed,73091,1,447,1
46,105307,17874,2,Employed,55554,0,568,1
31,98664,92440,3,Self-employed,22513,0,572,1
74,112975,76066,1,Unemployed,86991,0,563,1
40,36211,63936,4,Employed,48092,0,536,0
48,50273,90211,0,Unemployed,67421,0,592,0
37,52715,96754,4,Employed,82757,1,407,1
44,118789,34953,2,Unemployed,27691,0,637,0
77,22750,3127,1,Employed,54798,1,444,0
65,121179,97117,5,Employed,92222,0,550,1
43,79724,34208,4,Self-employed,33493,0,590,0
21,148864,40915,5,Unemployed,26266,0,605,0
66,53850,65965,3,Employed,76969,0,561,0
58,67982,84453,5,Employed,30754,0,587,0
76,138639,33863,1,Employed,46306,0,573,0
55,134250,89157,1,Self-employed,48447,1,496,1
77,105803,6430,3,Employed,32279,0,627,1
77,138261,73299,2,Employed,30978,0,618,1
36,88534,9177,3,Self-employed,83509,1,408,0
26,43762,30465,5,Self-employed,37037,0,555,1
27,141275,72934,0,Unemployed,88356,1,498,0
66,15137,23540,0,Self-employed,24460,1,455,0
43,100700,86180,3,Employed,16399,0,610,0
23,24285,55556,0,Employed,9509,0,617,0
60,86957,66801,2,Unemployed,27765,1,432,1
30,85270,74718,5,Unemployed,40989,0,546,1
43,80145,47508,3,Employed,5482,0,587,0
51,132500,46696,1,Unemployed,52257,1,495,1
41,99450,3015,5,Unemployed,71509,1,452,0
74,132800,21490,2,Employed,11653,0,619,1
80,73737,21848,5,Employed,81936,1,427,1
63,90503,19090,1,Unemployed,62645,1,493,0
63,39284,17132,1,Self-employed,24968,0,574,1
42,56698,53306,2,Self-employed,52643,1,491,0
25,110525,83107,3,Unemployed,99885,1,428,1
79,18665,60464,5,Employed,31532,1,458,0
30,48213,33810,3,Self-employed,4145,1,477,0
